Transaction_ID,Date,SKU,Category,Sub_category,Product_Name,unit_price,total_items,is_special,total_cost,Customer_Name,Gender,Age,City,payment_method,access_url
4340517405,2021-09-05,3525281P,Bakery,Packaged Breads,Digestive Health & Speciality Bread,0.55,9,False,4.95,Angela Carlson,female,86,Sydney,Coupons,Mobile App
3539815666,2020-02-05,7160220P,"Dairy, eggs & fridge",Milk,Milk flavoured,4.75,1,False,4.75,Elaine Shaw,female,88,Sydney,Debit Card,Mobile App
1722368474,2021-09-29,409772P,Fruit & vegetables,Fruit,Mangoes,2.5,6,False,15.0,Cindy Kirby,female,61,Canberra,Coupons,Mobile App
7863804474,2022-05-05,5582628P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.66,5,False,8.299999999999999,Tamara Brown,female,61,Perth,Debit Card,Mobile App
9969143293,2018-03-10,4473547P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,6.25,4,False,25.0,Barbara Davis,female,63,Melbourne,Debit Card,Mobile App
8715667576,2019-05-26,6526134P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,109.0,1,False,109.0,Carmen Wells,female,59,Melbourne,Credit Card,Website
8469266373,2023-06-14,4283869P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.59,9,False,23.31,Tina Gillespie,female,49,Sydney,Debit Card,Mobile App
8782848287,2022-04-02,4281488P,Pantry,Sauces,Soy & Asian,1.96,7,False,13.719999999999999,Jerry Norris,male,69,Brisbane,Coupons,Mobile App
5221088214,2018-03-22,181641P,Pantry,"Jams, honey & spreads",Nut spreads,2.02,9,False,18.18,Sherri Hawkins,female,48,Melbourne,Credit Card,Mobile App
9150769877,2021-02-28,7508240P,Bakery,Packaged Cakes & Sweet Treats,Loaf Cakes,1.32,5,False,6.6000000000000005,Mary Smith,female,83,Adelaide,Coupons,Website
7324370604,2024-01-31,1024401P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,2.97,7,False,20.790000000000003,Monica Davis,female,54,Brisbane,Credit Card,Website
7480001901,2022-02-11,5216700P,Pantry,Oils & vinegars,Vinegar,1.77,9,False,15.93,Nicholas Hernandez,male,59,Melbourne,Debit Card,Website
7048161116,2021-05-24,5619761P,Pantry,"Chips, crackers & snacks",Nuts & trail mix,33.33,4,False,133.32,Jody Reynolds,female,56,Adelaide,Coupons,Mobile App
4124856101,2023-04-07,9182177P,"Dairy, eggs & fridge",Cheese,Block cheese,26.44,6,False,158.64000000000001,Kimberly Reyes,female,61,Adelaide,Credit Card,Mobile App
1378683700,2018-04-05,3961782P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,10.92,1,False,10.92,Kimberly Odom,female,61,Brisbane,Credit Card,Mobile App
5551865937,2021-01-02,5051734P,Drinks,Tea Drinks,Tea Black,0.06,5,False,0.3,Ashley Sanders,female,67,Sydney,Coupons,Website
9159147701,2018-02-25,4958943P,Drinks,Tea Drinks,Tea Chai,8.03,1,False,8.03,Christy Wallace,female,79,Sydney,Coupons,Mobile App
9764654217,2019-08-14,3857598P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,6.8,6,False,40.8,James Mason,male,61,Perth,Coupons,Mobile App
3009784083,2019-04-25,9725443P,"Dairy, eggs & fridge",Cheese,Cream cheese & spreads,37.4,8,False,299.2,Phillip Martinez,male,60,Melbourne,Coupons,Website
1992966121,2020-07-17,1090406P,Drinks,Soft drinks,Soft drink bottles,1.48,10,False,14.8,William Ayala,male,59,Melbourne,Debit Card,Website
3978328000,2018-07-27,5226816P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.59,4,False,10.36,Joseph Harris,male,67,Canberra,Coupons,Website
3825880264,2019-08-11,200156P,Pantry,Sauces,Pizza & pasta,0.96,9,False,8.64,Julie Hernandez,female,48,Melbourne,Credit Card,Website
1834163206,2023-03-28,5362610P,Pantry,Breakfast,Family favourites,1.38,5,False,6.8999999999999995,Jonathan Flores,male,38,Sydney,Debit Card,Mobile App
7433370958,2022-06-18,3990033P,Drinks,Energy drinks,Multipack cans,4.0,9,False,36.0,David Anderson,male,81,Adelaide,Coupons,Mobile App
7587859072,2024-03-18,3386072P,Meat & seafood,Poultry,Poultry Deli,1.1,7,False,7.700000000000001,Sarah Wise,female,61,Melbourne,Coupons,Mobile App
4182355365,2022-09-16,4992442P,Drinks,Tea Drinks,Tea Herbal,0.37,4,False,1.48,Kristin Hughes,female,51,Adelaide,Debit Card,Mobile App
3293779927,2018-10-26,5619808P,Pantry,"Chips, crackers & snacks",Nuts & trail mix,46.0,6,True,220.8,Patricia Bell,female,44,Sydney,Debit Card,Mobile App
6791418119,2024-04-11,5767204P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.8,9,False,16.2,David Myers,male,71,Brisbane,Credit Card,Website
5681392191,2021-06-14,1954017P,Pantry,Confectionery,Chocolate bars,2.14,9,False,19.26,Tracy Garcia,female,71,Sydney,Credit Card,Website
9327581666,2023-08-20,4281466P,Pantry,Sauces,Soy & Asian,1.8,5,False,9.0,Kiara Gilbert,female,60,Brisbane,Coupons,Mobile App
6554125427,2023-12-24,3760690P,Drinks,Coffee Drinks,Coffee Instant,13.08,10,True,104.64000000000001,Chase Black,male,72,Sydney,Debit Card,Website
8530150520,2022-09-28,3986717P,Pantry,Tea,Green,0.1,6,True,0.4800000000000001,Robert Holden,male,59,Perth,Credit Card,Mobile App
2450560159,2021-01-07,7135370P,Pantry,Confectionery,Chocolate bags,4.89,10,False,48.9,Diana Hernandez,female,59,Brisbane,Coupons,Website
5366837092,2019-01-06,4229488P,Pantry,Confectionery,Chocolate blocks,1.76,6,False,10.56,Suzanne Harris,female,66,Gold Coast,Credit Card,Website
7026588364,2019-11-27,3984380P,Drinks,Coffee Drinks,Coffee Ground,5.04,9,False,45.36,Kara Rice,female,83,Melbourne,Credit Card,Mobile App
2433878386,2023-09-25,5148337P,Pantry,Confectionery,Lollies,6.0,4,False,24.0,Dalton Daniel,male,38,Melbourne,Credit Card,Website
4098219384,2023-10-05,1175167P,Pantry,Breakfast,Breakfast cereal,1.29,10,False,12.9,Scott Black,male,68,Perth,Credit Card,Mobile App
1866882556,2018-07-19,3623101P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,7.35,8,True,47.04,Norma Moore,female,74,Sydney,Debit Card,Mobile App
1803251259,2018-05-01,2915542P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,2.28,5,False,11.399999999999999,Sandra Carey,female,38,Sydney,Coupons,Website
4252635955,2020-07-22,5484662P,Drinks,Soft drinks,Soft drink cans,5.0,8,False,40.0,Norman Taylor,male,36,Perth,Coupons,Mobile App
5056765815,2023-07-09,9999336P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,2.68,8,True,17.152,Jeffrey Johnson,male,31,Melbourne,Coupons,Mobile App
2777493616,2021-02-16,5196996P,Pantry,Sauces,Soy & Asian,1.4,8,False,11.2,Maureen Jordan,female,26,Melbourne,Credit Card,Mobile App
5768362366,2019-04-26,7479335P,Pantry,Coffee,Instant Coffee,10.24,2,False,20.48,Katie White,female,54,Sydney,Credit Card,Website
6575193891,2018-12-19,2992645P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,3.45,6,False,20.700000000000003,Elizabeth Monroe,female,53,Sydney,Coupons,Mobile App
7294693143,2020-07-26,128412P,Pantry,Sauces,Mustards,2.4,9,False,21.599999999999998,Samantha Martinez,female,40,Melbourne,Coupons,Mobile App
3276247707,2019-04-03,4438477P,Fruit & vegetables,Fruit,Apples,5.9,5,False,29.5,Katrina Henderson,female,56,Adelaide,Coupons,Website
2056163987,2021-04-25,3984369P,Pantry,Coffee,Capsules,0.45,10,False,4.5,Christian Byrd,male,52,Brisbane,Coupons,Mobile App
1490958209,2019-05-13,8491212P,Pantry,Breakfast,Family favourites,1.74,5,False,8.7,Kristine David,female,18,Brisbane,Debit Card,Mobile App
7756666531,2019-03-07,6915056P,Bakery,Packaged Breads,Gluten Free Packaged Bread,1.2,8,False,9.6,April Scott,female,46,Brisbane,Coupons,Mobile App
4242631025,2023-12-03,5497267P,Pantry,"Jams, honey & spreads",Chocolate spreads,2.53,1,False,2.53,Suzanne Hart,female,73,Brisbane,Debit Card,Website
8055783406,2024-01-01,5019469P,Drinks,Tea Drinks,Tea Herbal,0.34,8,False,2.72,James Williams,male,46,Brisbane,Debit Card,Mobile App
3348646677,2018-01-23,6120912P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,31.0,4,False,124.0,Allison Mcdonald,female,26,Sydney,Debit Card,Mobile App
3702870883,2023-10-11,2976060P,Drinks,Tea Drinks,Tea Herbal,1.11,1,False,1.11,Hannah Daniels,female,28,Melbourne,Coupons,Website
3869005513,2022-03-16,329582P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,2.59,3,True,6.216,Valerie Quinn,female,57,Melbourne,Coupons,Mobile App
9364930532,2020-01-07,7034838P,"Dairy, eggs & fridge",Milk,Skim & low fat milk,2.9,10,False,29.0,Dana Frye,female,41,Brisbane,Coupons,Mobile App
8275362787,2022-12-19,9125209P,Drinks,Soft drinks,Soft drink cans,2.91,6,False,17.46,Gabriel Porter,male,37,Melbourne,Debit Card,Mobile App
8016608856,2019-11-20,1405700P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.9,5,False,9.5,Mary Ortiz,female,59,Sydney,Coupons,Website
7270858209,2019-12-15,3616751P,Fruit & vegetables,Vegetables,Potatoes,3.0,3,False,9.0,Amy Cervantes,female,41,Sydney,Debit Card,Mobile App
5419619723,2019-12-01,4760120P,Drinks,Tea Drinks,Tea Green,0.3,5,True,1.2000000000000002,Brittany Thompson,female,39,Melbourne,Credit Card,Mobile App
9996383273,2023-01-03,329028P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.0,3,False,3.0,Paul Anderson,male,51,Perth,Coupons,Website
2709817767,2023-05-03,2622533P,Pantry,"Jams, honey & spreads",Savoury spreads,2.32,6,False,13.919999999999998,Laura Lopez,female,57,Melbourne,Coupons,Mobile App
1669270648,2022-06-25,3375338P,Pantry,Breakfast,On the go,2.63,9,False,23.669999999999998,Elizabeth Holland,female,42,Melbourne,Debit Card,Mobile App
3544218075,2022-12-31,7119409P,"Dairy, eggs & fridge",Cheese,Sliced cheese,3.54,10,True,28.32,Melissa Watts,female,74,Adelaide,Debit Card,Website
4260418975,2019-10-13,3989533P,Drinks,Sports drinks,Sports drink,3.75,8,True,24.0,Courtney Evans,female,52,Gold Coast,Credit Card,Mobile App
9327682643,2022-07-24,4860930P,Bakery,Packaged Breads,Rye Bread,0.8,9,True,5.760000000000001,Kenneth Lara,male,73,Brisbane,Credit Card,Mobile App
2075468984,2020-05-11,2951091P,Drinks,Coffee Drinks,Coffee Capsules,0.74,4,False,2.96,Melody Byrd,female,34,Hobart,Debit Card,Mobile App
9399262581,2018-05-30,299732P,Pantry,Breakfast,Breakfast oats,0.96,7,False,6.72,Sarah Castillo,female,86,Sydney,Coupons,Mobile App
8075811964,2019-02-16,3048820P,Fruit & vegetables,Vegetables,Broccoli & cauliflower,18.0,5,False,90.0,Jennifer Sullivan,female,54,Melbourne,Credit Card,Mobile App
2300786246,2021-09-13,3562164P,"Dairy, eggs & fridge",Cheese,Grated cheese,19.0,6,False,114.0,Laura Robertson,female,49,Melbourne,Credit Card,Mobile App
6814947531,2021-08-28,6799942P,Pantry,Sauces,Stir-fry and curries,2.02,8,True,12.928,Mark Gordon,male,39,Melbourne,Debit Card,Website
9649708735,2021-03-25,130130P,Pantry,"Jams, honey & spreads",Savoury spreads,5.0,9,False,45.0,Jonathan Copeland,male,20,Sydney,Debit Card,Mobile App
5757002601,2022-05-03,6851099P,Pantry,Coffee,Coffee beans,3.64,1,False,3.64,Thomas Case,male,25,Canberra,Coupons,Website
5689002863,2023-11-01,225485P,Pantry,Confectionery,Medicated lozenges,11.28,3,True,27.072,Sarah Johnson,female,55,Melbourne,Debit Card,Website
4853616138,2023-01-12,7479324P,Pantry,Coffee,Instant Coffee,10.44,1,False,10.44,Chelsea Young,female,27,Adelaide,Credit Card,Website
5221362292,2023-06-28,5235464P,Pantry,Breakfast,Breakfast cereal,1.13,2,False,2.26,Barbara Gardner,female,29,Perth,Coupons,Website
6147104593,2022-03-26,2832489P,Fruit & vegetables,Fruit,Mangoes,1.98,8,False,15.84,Linda Mckee,female,65,Adelaide,Credit Card,Mobile App
1921467823,2019-12-14,3054549P,"Dairy, eggs & fridge",Cheese,Brie & soft cheese,4.95,5,False,24.75,Colleen Cain,female,59,Sydney,Coupons,Mobile App
9982389840,2020-04-07,1472231P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,20.0,2,False,40.0,Taylor Castaneda,female,57,Melbourne,Coupons,Mobile App
2504404018,2022-07-05,5172852P,Pantry,Confectionery,Lollies,2.38,4,False,9.52,William Hill,male,43,Brisbane,Coupons,Mobile App
4338227284,2021-01-16,4995327P,Pantry,Tea,Herbal,0.41,8,False,3.28,William Warner,male,70,Melbourne,Credit Card,Mobile App
1111744188,2018-12-15,1385126P,Pantry,Confectionery,Lollies,2.96,10,False,29.6,Jennifer Medina,female,54,Perth,Debit Card,Website
2574991389,2023-07-12,5533270P,Pantry,Confectionery,Lollies,1.82,10,False,18.2,Antonio Jackson,male,47,Brisbane,Coupons,Mobile App
5800733521,2024-02-04,4306750P,Pantry,Sauces,Marinades,0.62,2,False,1.24,Taylor Sawyer,female,36,Melbourne,Credit Card,Mobile App
5116326862,2021-07-25,5088246P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.1,2,False,2.2,Tammy Tyler,female,56,Perth,Coupons,Mobile App
1181208652,2019-04-20,4677536P,Meat & seafood,Seafood,Smoked and cured fish,70.83,2,False,141.66,Catherine Phillips,female,43,Melbourne,Credit Card,Mobile App
3008441996,2023-04-15,5216313P,Pantry,Confectionery,Chocolate bars,5.13,4,False,20.52,Susan Bell,female,72,Adelaide,Credit Card,Website
4181421074,2022-02-25,5019469P,Pantry,Tea,Herbal,0.29,9,False,2.61,Gina Lee,female,47,Sydney,Coupons,Mobile App
8071593054,2022-09-18,3276879P,"Dairy, eggs & fridge",Cheese,Cheddar & tasty cheese,65.38,5,True,261.52,Rachel Preston,female,40,Melbourne,Coupons,Mobile App
8747844090,2023-06-26,3354881P,Pantry,Coffee,Coffee beans,4.28,8,False,34.24,Debra Miller,female,48,Sydney,Credit Card,Mobile App
8132930939,2020-08-09,4443987P,Drinks,Energy drinks,Single cans,9.2,6,False,55.199999999999996,Christine Smith,female,61,Melbourne,Debit Card,Mobile App
1821979893,2019-10-31,8836879P,Drinks,Soft drinks,Mixers,0.8,1,False,0.8,Joseph Lloyd,male,33,Hobart,Coupons,Website
1964035603,2022-08-27,3537655P,Meat & seafood,Beef & veal,Slow cook & casserole beef,20.0,1,False,20.0,Mark May,male,52,Perth,Credit Card,Mobile App
4970169021,2022-09-22,3243563P,Drinks,Soft drinks,Soft drink bottles,0.6,7,False,4.2,Katherine Norris,female,57,Melbourne,Debit Card,Website
2030032824,2019-07-01,5312328P,"Dairy, eggs & fridge",Dairy,Yoghurt,1.8,9,False,16.2,Kathy Pitts,female,75,Melbourne,Debit Card,Website
8302650287,2021-04-30,3992684P,Pantry,Breakfast,Breakfast oats,1.66,3,False,4.9799999999999995,Whitney Hull,female,54,Melbourne,Coupons,Website
2007423572,2023-06-02,3058255P,"Dairy, eggs & fridge",Milk,Full cream milk,2.73,9,False,24.57,Whitney Clarke,female,43,Melbourne,Debit Card,Website
5353531497,2018-07-11,490012P,Drinks,Tea Drinks,Tea Black,0.07,5,False,0.35000000000000003,Jennifer Ramirez,female,42,Perth,Debit Card,Mobile App
1532791842,2022-07-09,1329170P,Pantry,Sauces,Recipe & meal bases,1.66,9,False,14.94,April Young,female,64,Sydney,Credit Card,Website
1599874631,2020-03-22,4256630P,Meat & seafood,Beef & veal,Beef steaks,22.5,5,True,90.0,Anna Bell,female,35,Sydney,Credit Card,Mobile App
9801290793,2018-05-10,2481282P,Drinks,Soft drinks,Mixers,5.37,5,True,21.480000000000004,Lydia Dominguez,female,55,Melbourne,Debit Card,Mobile App
2896117412,2018-11-14,5221368P,Pantry,Sauces,Recipe & meal bases,4.73,9,False,42.57000000000001,Brenda Christensen,female,32,Perth,Coupons,Mobile App
9697855729,2023-06-21,9445662P,Bakery,Packaged Breads,Digestive Health & Speciality Bread,0.41,2,False,0.82,Mark Reed,male,55,Sydney,Coupons,Mobile App
1182535000,2024-05-07,6647864P,Pantry,"Chips, crackers & snacks",Biscuits & cookies,1.0,6,False,6.0,Marissa Smith,female,45,Brisbane,Coupons,Mobile App
6882443880,2019-01-28,7746034P,Pantry,Sauces,Pizza & pasta,1.32,7,False,9.24,Peter Greer,male,49,Sydney,Coupons,Mobile App
8116437191,2019-03-21,2351877P,Pantry,Confectionery,Chocolate bags,2.31,5,False,11.55,Erin Graham,female,29,Gold Coast,Credit Card,Mobile App
7675577093,2021-08-17,5096437P,Pantry,Confectionery,Medicated lozenges,1.75,6,False,10.5,Stephanie Norris,female,30,Sydney,Coupons,Mobile App
6701876162,2023-09-18,3401314P,Pantry,Confectionery,Gum & mints,7.27,5,False,36.349999999999994,Dave Martin,male,53,Melbourne,Coupons,Mobile App
4388485730,2020-05-08,4332363P,Pantry,Confectionery,Chocolate bags,3.89,1,False,3.89,Charles Quinn,male,35,Adelaide,Debit Card,Mobile App
8279556274,2020-11-19,4406175P,Drinks,Coffee Drinks,Mixes Coffee,0.94,4,False,3.76,Dawn Owens,female,45,Brisbane,Coupons,Website
8527819046,2021-11-05,4764936P,Fruit & vegetables,Vegetables,Potatoes,4.0,2,False,8.0,Mark Saunders,male,66,Gold Coast,Coupons,Mobile App
5999131873,2020-01-30,5296630P,Pantry,Breakfast,Family favourites,1.51,2,False,3.02,John Shea,male,48,Melbourne,Debit Card,Website
8479767859,2024-02-21,2670081P,Pantry,"Chips, crackers & snacks",Potato chips,3.84,7,False,26.88,Brett Sparks,male,50,Perth,Debit Card,Mobile App
5212767747,2023-07-13,3698621P,Pantry,Confectionery,Chocolate bars,5.49,3,False,16.47,Sarah Thornton,female,67,Sydney,Debit Card,Mobile App
1269942679,2019-09-21,3029712P,"Dairy, eggs & fridge",Cheese,Firm cheese,65.38,2,False,130.76,Amanda Matthews,female,45,Brisbane,Debit Card,Mobile App
9794444900,2019-12-07,4971792P,Pantry,Tea,Herbal,0.42,6,False,2.52,Alexandria Dunn,female,51,Perth,Debit Card,Mobile App
8540287091,2023-04-05,4971839P,Pantry,Oils & vinegars,Oil,4.14,2,False,8.28,April Hall,female,51,Sydney,Credit Card,Mobile App
5777604220,2018-10-19,4851611P,Pantry,"Chips, crackers & snacks",Pretzels & other snacks,10.9,5,False,54.5,Kirsten Morrison,female,43,Brisbane,Coupons,Mobile App
1653096317,2023-12-25,2781978P,"Dairy, eggs & fridge",Cheese,Sliced cheese,29.0,3,False,87.0,Sarah Martinez,female,63,Melbourne,Credit Card,Mobile App
6021874612,2022-08-05,3772961P,Drinks,Coffee Drinks,Coffee Instant,5.23,8,False,41.84,Tiffany Wells,female,60,Melbourne,Coupons,Website
3339525889,2023-08-10,4945180P,Pantry,Confectionery,Lollies,2.25,9,False,20.25,Tommy Mercer,male,40,Sydney,Coupons,Mobile App
9301445335,2020-04-02,3208198P,Pantry,Coffee,Instant Coffee,7.0,3,False,21.0,Susan Porter,female,49,Brisbane,Debit Card,Mobile App
1483500118,2022-04-11,4237883P,Pantry,Confectionery,Chocolate bars,4.84,1,False,4.84,Lori Giles,female,62,Sydney,Coupons,Website
4034173257,2021-06-14,3815940P,Pantry,"Chips, crackers & snacks",Crackers & crispbreads,4.0,10,False,40.0,Kristin Grant,female,55,Adelaide,Credit Card,Website
9753082410,2020-10-03,5468407P,Drinks,Soft drinks,Kombucha & other drinks,5.0,10,False,50.0,Penny Williams,female,52,Sydney,Coupons,Mobile App
5562035556,2022-02-19,9659258P,Pantry,"Jams, honey & spreads",Honey,2.18,2,False,4.36,Michelle Strickland,female,80,Perth,Credit Card,Mobile App
3543883487,2019-05-03,5196840P,Pantry,Confectionery,Lollies,1.99,4,False,7.96,Connie Washington,female,75,Sydney,Credit Card,Mobile App
6955443329,2019-09-13,5435690P,Pantry,Sauces,Sweet chilli & hot,4.78,10,False,47.800000000000004,Joseph Garcia,male,66,Brisbane,Credit Card,Mobile App
1607876260,2018-09-12,3586093P,Fruit & vegetables,Fruit,Pears,2.0,6,False,12.0,Destiny Anderson,female,54,Darwin,Credit Card,Mobile App
4822426771,2023-06-05,3988643P,Drinks,Coffee Drinks,Coffee Instant,0.56,2,False,1.12,Ariel Haynes,female,90,Sydney,Coupons,Mobile App
4600460705,2019-12-27,1329180P,Pantry,Sauces,Recipe & meal bases,1.52,2,False,3.04,Kelly Coffey,female,59,Perth,Coupons,Mobile App
4056228192,2023-06-12,2918325P,"Dairy, eggs & fridge",Milk,Milk flavoured,12.38,7,True,69.32800000000002,Kevin Lee,male,53,Perth,Coupons,Mobile App
9076701388,2020-11-27,5288482P,Pantry,Breakfast,Breakfast muesli,1.63,1,True,1.304,Jennifer Espinoza,female,63,Melbourne,Coupons,Website
8454154625,2024-01-26,3272889P,"Dairy, eggs & fridge",Cheese,Feta cheese,13.81,5,False,69.05,Kiara Campbell,female,62,Melbourne,Debit Card,Website
5831945800,2021-07-29,2273285P,Drinks,Soft drinks,Soft drink cans,6.69,6,False,40.14,Corey Gonzales,male,78,Melbourne,Coupons,Mobile App
7345123059,2020-08-17,3539526P,"Dairy, eggs & fridge",Dairy,Yoghurt,2.0,5,False,10.0,Heather Cooper,female,72,Sydney,Coupons,Mobile App
9562300409,2019-10-21,5348766P,Pantry,"Chips, crackers & snacks",Potato chips,4.41,3,False,13.23,Derek Bender,male,76,Sydney,Coupons,Mobile App
9133906037,2021-08-22,4379957P,"Dairy, eggs & fridge",Cheese,Grated cheese,61.6,10,False,616.0,Ashley Mckinney,female,61,Melbourne,Coupons,Website
9424308975,2020-02-29,5459552P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.4,4,False,5.6,Sheri Pugh,female,42,Brisbane,Coupons,Mobile App
5287524389,2024-03-21,4398736P,Drinks,Soft drinks,Soft drink cans,5.6,7,False,39.199999999999996,Lee Rivera,male,64,Sydney,Credit Card,Mobile App
2679434101,2019-04-25,1329180P,Pantry,Sauces,Recipe & meal bases,1.63,10,False,16.299999999999997,Larry Estrada,male,61,Melbourne,Debit Card,Mobile App
5556867016,2021-06-05,4958932P,Drinks,Tea Drinks,Tea Chai,7.5,6,False,45.0,Pam Munoz,female,64,Melbourne,Credit Card,Mobile App
5571486921,2019-01-02,2481282P,Drinks,Soft drinks,Mixers,4.99,9,False,44.910000000000004,Carol Cruz,female,47,Melbourne,Credit Card,Mobile App
8849245821,2022-06-18,5682917P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,3.63,8,False,29.04,David Anderson,male,32,Sydney,Credit Card,Website
4113442797,2018-09-30,8228669P,Pantry,Coffee,Instant Coffee,3.67,1,False,3.67,Janet Bell,female,73,Sydney,Debit Card,Website
6667095148,2022-04-23,3814369P,Drinks,Soft drinks,Mixers,1.25,1,False,1.25,Michael Larsen,male,59,Sydney,Credit Card,Mobile App
5570350555,2023-09-01,4841072P,Fruit & vegetables,Vegetables,Eggplant,15.0,2,False,30.0,Alison Castillo,female,52,Canberra,Coupons,Website
6230250217,2024-03-04,4678029P,Pantry,Tea,Black,0.07,4,False,0.28,Kayla Barber,female,60,Adelaide,Debit Card,Mobile App
3823552605,2018-04-12,5354328P,Pantry,"Chips, crackers & snacks",Popcorn,5.62,8,True,35.968,Jacqueline Taylor,female,85,Canberra,Coupons,Mobile App
1788311529,2021-09-24,5102416P,Pantry,"Jams, honey & spreads",Jams,1.31,8,False,10.48,Megan Archer,female,39,Adelaide,Credit Card,Website
3253968243,2023-03-26,3448282P,Drinks,Soft drinks,Soft drink bottles,4.88,7,False,34.16,Christopher Crawford,male,55,Brisbane,Debit Card,Mobile App
3207887916,2023-11-29,3874688P,Pantry,"Chips, crackers & snacks",Potato chips,8.45,6,False,50.699999999999996,Shannon Odom,female,35,Melbourne,Debit Card,Website
8723434586,2023-03-25,2917720P,Pantry,Sauces,Recipe & meal bases,1.28,1,False,1.28,Kathryn Valdez,female,25,Brisbane,Credit Card,Mobile App
6313261447,2022-06-14,3971968P,Pantry,"Chips, crackers & snacks",Nuts & trail mix,3.83,4,False,15.32,Ashley Hansen,female,33,Melbourne,Debit Card,Mobile App
2816490311,2022-09-22,5536981P,Fruit & vegetables,Fruit,Melons,4.9,7,False,34.300000000000004,Mary Vaughn,female,57,Melbourne,Credit Card,Website
7300801677,2023-04-03,419211P,Drinks,Soft drinks,Soft drink bottles,1.52,4,False,6.08,April Williams,female,38,Melbourne,Coupons,Mobile App
7011879387,2024-06-12,3536674P,Drinks,Soft drinks,Mixers,10.7,9,False,96.3,Chelsea Ross,female,53,Adelaide,Credit Card,Mobile App
6699080064,2024-01-30,4485229P,Pantry,Oils & vinegars,Oil,1.7,3,False,5.1,Susan Blankenship,female,59,Melbourne,Debit Card,Mobile App
8016625563,2024-06-12,4312843P,Pantry,Breakfast,Breakfast muesli,1.79,8,False,14.32,Renee Ramirez,female,38,Melbourne,Coupons,Website
2065667035,2019-03-29,7828977P,"Dairy, eggs & fridge",Milk,Full cream milk,1.97,10,False,19.7,John Martinez,male,36,Perth,Debit Card,Mobile App
5666273291,2023-10-17,5200415P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,1.46,10,False,14.6,Andrea Silva,female,47,Melbourne,Credit Card,Mobile App
5449454547,2023-03-24,9610430P,Pantry,"Chips, crackers & snacks",Rice & corn snacks,2.3,10,False,23.0,Lindsey Michael,female,66,Brisbane,Coupons,Mobile App
5824128495,2023-08-03,3324177P,Drinks,Energy drinks,Multipack cans,7.75,2,False,15.5,Connie Bautista,female,74,Melbourne,Debit Card,Website
1598122007,2024-08-02,2125460P,Pantry,Coffee,Instant Coffee,3.93,6,False,23.580000000000002,Dorothy Frey,female,69,Melbourne,Debit Card,Website
7643107847,2019-03-13,1018373P,Pantry,"Chips, crackers & snacks",Muesli bars & fruit snacks,3.98,3,False,11.94,Kristin Marshall,female,72,Melbourne,Coupons,Mobile App
5235047027,2021-10-01,173144P,Pantry,Coffee,Instant Coffee,14.98,5,False,74.9,Candace Miller,female,67,Sydney,Credit Card,Website
7811954625,2024-02-02,4992340P,Pantry,Tea,Herbal,0.34,7,False,2.3800000000000003,Danielle Mccullough,female,47,Perth,Coupons,Mobile App
1466700171,2021-04-18,2777620P,Drinks,Soft drinks,Mixers,4.69,10,True,37.52,Nichole Collier,female,57,Gold Coast,Credit Card,Mobile App
3558496015,2021-12-21,2090900P,Pantry,Confectionery,Lollies,2.01,4,False,8.04,Jennifer Hernandez,female,48,Sydney,Coupons,Mobile App
6426704333,2018-09-24,5698510P,Drinks,Coffee Drinks,Coffee Ground,4.2,3,False,12.600000000000001,Jeanette Dunn,female,55,Sydney,Debit Card,Website
5099911951,2021-05-03,8012499P,Pantry,Oils & vinegars,Oil,0.6,7,False,4.2,Angela Richmond,female,51,Brisbane,Debit Card,Website
6257432224,2022-02-09,3499705P,Pantry,Coffee,Ground coffee,12.0,10,False,120.0,Anthony Church,male,45,Melbourne,Debit Card,Mobile App
1808089172,2022-05-16,5750518P,Pantry,Confectionery,Boxed chocolate,9.29,6,False,55.739999999999995,Andrea Weber,female,45,Sydney,Coupons,Mobile App
2825883648,2022-01-25,7889417P,"Dairy, eggs & fridge",Milk,Milk flavoured,7.2,9,True,51.84,Brenda Frederick,female,67,Perth,Credit Card,Mobile App
